# Converted from ulughbeg.dat — Ulugh Beg (equinox 1437)
# Source: Verbunt & van Gent (2012) A&A 544 A31
# id_flag: 1=secure(nearest) 2=secure(not nearest) 3=probable 4=possible 5=unident 6=repeat
# Skipped: HIP=0 (unidentified) and id_flag=5 (not identified)
# hip;lat_deg;lon_deg;seq;cst;name;mag_ptolema;vmag_hip;id_flag;dist_arcmin
76880;-1.4000;230.4167;539;=Lib;"14a=Lib";4;4.8;2;92.8
73714;-7.5000;223.3167;540;=Lib;"15a=Lib";3;3.3;1;27.9
76470;-8.2500;230.9167;541;=Lib;"16a=Lib";4;3.6;1;14.4
76600;-10.0000;231.7167;542;=Lib;"17a=Lib";4;3.7;1;12.5
78820;1.3333;235.3667;543;=Sco;"1=Sco";3;2.6;1;15.3
78401;-2.0500;234.9667;544;=Sco;"2=Sco";3;2.3;1;16.7
78265;-5.4500;234.6667;545;=Sco;"3=Sco";3;2.9;2;25.8
78104;-8.8500;234.9167;546;=Sco;"4=Sco";3;3.9;1;30.1
79374;1.7500;236.4667;547;=Sco;"5=Sco";4;4.0;1;19.9
78933;0.5000;235.1667;548;=Sco;"6=Sco";4;3.9;2;41.3
80112;-3.7500;240.4667;549;=Sco;"7=Sco";3;2.9;1;33.2
80763;-4.5000;242.2667;550;=Sco;"8=Sco";2;1.1;1;20.9
81266;-6.3500;243.6667;551;=Sco;"9=Sco";3;2.8;1;18.6
79404;-6.9500;238.2167;552;=Sco;"10=Sco";5;4.6;2;23.3
79881;-7.2000;239.4167;553;=Sco;"11=Sco";5;4.8;1;26.7
82396;-12.0000;246.8167;554;=Sco;"12=Sco";3;2.3;1;50.6
82514;-15.2500;247.9167;555;=Sco;"13=Sco";3;3.0;1;23.6
82671;-18.8500;249.3167;556;=Sco;"14=Sco";4;4.7;2;44.1
82729;-19.2500;249.4167;557;=Sco;"15=Sco";4;3.6;1;17.0
84143;-20.0000;253.0167;558;=Sco;"16=Sco";3;3.3;1;8.2
86228;-19.3500;257.9167;559;=Sco;"17=Sco";3;1.9;1;16.2
87073;-16.3000;259.4667;560;=Sco;"18=Sco";3;3.0;1;23.6
86670;-16.0000;258.5167;561;=Sco;"19=Sco";3;2.4;1;26.7
85927;-13.5500;256.5167;562;=Sco;"20=Sco";3;1.6;1;16.2
85696;-13.9000;255.9167;563;=Sco;"21=Sco";3;2.7;1;14.6
87261;-13.6500;259.9167;564;=Sco;"22a=Sco";4;3.2;1;10.3
85423;-6.7500;255.1167;565;=Sco;"23a=Sco";5;4.3;1;13.9
87072;-4.2500;259.5167;566;=Sco;"24a=Sco";5;4.5;1;9.3
88635;-7.2000;263.8167;567;=Sgr;"1=Sgr";3;3.0;1;30.0
89931;-6.7500;266.9667;568;=Sgr;"2=Sgr";3;2.7;1;25.6
90185;-11.2000;267.2167;569;=Sgr;"3=Sgr";3;1.8;1;14.5
90496;-2.0000;268.4167;570;=Sgr;"4=Sgr";3;2.8;1;4.2
89341;2.3000;265.8667;571;=Sgr;"5=Sgr";4;3.8;2;30.8
92855;-3.7500;274.5167;572;=Sgr;"6=Sgr";3;2.0;1;22.8
92041;-3.9000;272.3167;573;=Sgr;"7=Sgr";4;3.2;1;1.2
92845;0.7500;275.1167;574;=Sgr;"8=Sgr";9;5.0;1;35.0
93085;2.0000;275.7167;575;=Sgr;"9=Sgr";4;3.5;2;17.4
93683;1.2500;277.5167;576;=Sgr;"10=Sgr";4;3.8;1;29.4
94141;2.0000;278.9167;577;=Sgr;"11=Sgr";4;2.9;1;42.4
94820;3.2500;280.8167;578;=Sgr;"12=Sgr";5;4.9;1;19.3
95168;4.1000;281.4167;579;=Sgr;"13=Sgr";4;3.9;1;16.1
95176;6.2500;281.9167;580;=Sgr;"14=Sgr";4;4.5;1;5.5
96808;5.4000;285.2167;581;=Sgr;"15=Sgr";6;5.3;1;69.6
98258;6.0000;289.1667;582;=Sgr;"16=Sgr";5;5.0;1;99.0
97290;1.8000;287.1167;583;=Sgr;"17=Sgr";6;4.9;1;19.1
95477;-1.9000;282.2667;584;=Sgr;"18=Sgr";5;5.0;2;56.3
96465;-3.1000;284.6667;585;=Sgr;"19=Sgr";4;4.6;1;41.0
94643;-2.3000;279.0167;586;=Sgr;"20=Sgr";5;4.9;1;34.8
93864;-5.0000;276.5167;587;=Sgr;"21=Sgr";4;3.3;1;28.7
93506;-7.0000;275.5167;588;=Sgr;"22=Sgr";3;2.6;1;17.6
95241;-22.3000;277.7667;589;=Sgr;"23=Sgr";4;4.0;2;16.1
95347;-18.6000;278.7167;590;=Sgr;"24=Sgr";4;4.0;1;18.8
89642;-13.3000;265.9167;591;=Sgr;"25=Sgr";3;3.1;1;7.0
98412;-13.3500;286.9167;592;=Sgr;"26=Sgr";4;4.4;2;58.3
98032;-20.6500;284.4167;593;=Sgr;"27=Sgr";4;4.1;1;15.7
98066;-5.5000;288.1167;594;=Sgr;"28=Sgr";5;4.7;1;12.2
98353;-5.5000;288.9167;595;=Sgr;"29=Sgr";5;4.8;1;14.3
98162;-6.1500;288.4167;596;=Sgr;"30=Sgr";5;4.5;1;21.6
98688;-7.0000;289.1167;597;=Sgr;"31=Sgr";5;4.4;1;6.1
100064;6.7000;296.5167;598;=Cap;"1=Cap";3;3.6;2;35.0
100310;6.4500;296.8167;599;=Cap;"2=Cap";5;4.8;1;17.6
100345;4.7500;296.1667;600;=Cap;"3=Cap";3;3.0;1;6.4
99572;7.5000;294.9167;601;=Cap;"4=Cap";6;5.8;1;22.3
101123;0.7000;297.5167;602;=Cap;"5=Cap";6;5.9;1;16.7
100881;1.6500;297.3167;603;=Cap;"6=Cap";6;5.1;2;49.5
101027;1.3500;297.5167;604;=Cap;"7=Cap";6;4.8;1;13.0
100195;0.6000;295.2167;605;=Cap;"8=Cap";6;5.3;1;23.8
101923;3.4500;300.3667;606;=Cap;"9=Cap";6;5.2;1;5.7
101984;0.9000;300.1667;607;=Cap;"10=Cap";6;5.2;1;42.6
102485;-7.0000;299.4167;608;=Cap;"11=Cap";4;4.1;1;6.5
102978;-8.7500;300.0167;609;=Cap;"12=Cap";4;4.1;1;10.8
104234;-8.1000;303.9167;610;=Cap;"13=Cap";4;4.5;1;5.6
105881;-7.0000;309.2667;611;=Cap;"14=Cap";4;3.8;1;11.5
106039;-6.2000;309.5667;612;=Cap;"15=Cap";5;4.5;1;20.7
104963;-4.6000;306.9167;613;=Cap;"16=Cap";6;5.2;1;17.0
104365;-4.3000;305.0167;614;=Cap;"17=Cap";6;5.3;1;27.4
104019;-2.7000;304.9167;615;=Cap;"18=Cap";5;4.8;1;14.4
104139;-0.0000;306.0167;616;=Cap;"19=Cap";4;4.1;1;31.5
105515;-0.8000;309.9167;617;=Cap;"20=Cap";4;4.3;1;31.7
106723;-5.2500;312.5667;618;=Cap;"21=Cap";4;4.5;1;23.3
107188;-5.0000;314.1167;619;=Cap;"22=Cap";4;4.7;1;24.2
106985;-2.5000;314.2167;620;=Cap;"23=Cap";3;3.7;1;18.1
107556;-2.2500;315.4667;621;=Cap;"24=Cap";4;2.8;1;19.5
107095;0.2500;315.7167;622;=Cap;"25=Cap";5;5.2;1;40.0
108036;0.0000;318.1667;623;=Cap;"26=Cap";5;5.1;1;40.3
107517;2.8000;316.5167;624;=Cap;"27=Cap";5;5.6;1;63.0
107382;4.0000;317.5667;625;=Cap;"28=Cap";5;5.1;1;14.8
106944;15.2500;320.2167;626;=Aqr;"1=Aqr";6;5.1;1;9.5
109074;10.1500;325.5167;627;=Aqr;"2=Aqr";3;3.0;2;32.6
108874;8.7000;324.5667;628;=Aqr;"3=Aqr";5;4.7;1;34.6
106278;8.8000;315.7167;629;=Aqr;"4=Aqr";3;2.9;1;12.9
106786;6.7500;316.6667;630;=Aqr;"5=Aqr";5;4.7;1;50.7
103401;7.1000;306.1167;631;=Aqr;"6=Aqr";6;5.5;1;13.8
103045;8.1500;305.3667;632;=Aqr;"7=Aqr";5;4.7;1;12.7
102618;8.1500;303.8167;633;=Aqr;"8=Aqr";4;3.8;1;3.8
110395;8.0000;329.2167;634;=Aqr;"9=Aqr";3;3.9;1;26.7
110672;10.1500;330.9167;635;=Aqr;"10=Aqr";4;4.8;1;22.7
110960;8.8000;331.1167;636;=Aqr;"11=Aqr";3;3.7;1;6.2
111497;8.0000;332.9167;637;=Aqr;"12=Aqr";3;4.0;1;24.0
110003;1.8000;325.7167;638;=Aqr;"13=Aqr";4;4.2;2;59.8
110273;2.3000;326.1667;639;=Aqr;"14=Aqr";5;5.3;1;6.1
111123;-1.2500;328.0167;640;=Aqr;"15=Aqr";4;4.8;1;28.8
109139;-1.9000;321.6167;641;=Aqr;"16=Aqr";4;4.3;1;45.7
108868;4.7500;323.1667;642;=Aqr;"17=Aqr";6;5.6;1;34.9
113136;-8.3000;331.9167;643;=Aqr;"18=Aqr";3;3.3;1;53.6
112716;-5.7500;331.6167;644;=Aqr;"19=Aqr";4;4.1;1;52.5
110778;-6.1500;324.7167;645;=Aqr;"20=Aqr";6;5.6;1;29.1
112529;-11.0000;328.5667;646;=Aqr;"21=Aqr";5;5.2;1;34.8
112211;-10.1000;327.8167;647;=Aqr;"22=Aqr";5;4.7;1;27.7
112961;0.3000;334.5167;648;=Aqr;"23=Aqr";4;3.7;1;62.4
113996;-1.1667;337.0667;649;=Aqr;"24=Aqr";4;5.4;1;43.6
114724;-0.5000;338.9667;650;=Aqr;"25=Aqr";4;4.2;1;36.4
114939;-2.0000;339.4167;651;=Aqr;"26=Aqr";4;4.9;1;51.2
114855;-3.4000;338.9167;652;=Aqr;"27=Aqr";4;4.2;2;45.7
115033;-4.0000;339.5667;653;=Aqr;"28=Aqr";4;4.4;1;44.5
115115;-5.0000;339.3167;654;=Aqr;"29=Aqr";4;5.0;1;26.5
115125;-8.8000;337.5667;655;=Aqr;"30=Aqr";5;5.2;1;30.0
116971;-11.5000;341.9167;656;=Aqr;"31=Aqr";5;4.5;1;24.6
116758;-11.0000;342.1167;657;=Aqr;"32=Aqr";5;5.0;1;18.7
116901;-14.5000;340.9167;658;=Aqr;"33=Aqr";5;4.8;1;10.0
117089;-15.1000;341.5667;659;=Aqr;"34=Aqr";5;5.2;1;27.7
117629;-15.7000;342.4167;660;=Aqr;"35=Aqr";5;5.2;1;44.3
115438;-15.0000;336.7167;661;=Aqr;"36=Aqr";4;4.0;2;65.5
115669;-15.9000;337.2667;662;=Aqr;"37=Aqr";4;4.4;2;73.0
116247;-16.7500;338.1167;663;=Aqr;"38=Aqr";4;4.7;1;36.9
114119;-16.9500;331.2167;664;=Aqr;"39=Aqr";4;4.5;1;49.4
114375;-15.8500;332.0667;665;=Aqr;"40=Aqr";4;4.7;1;22.7
114341;-14.8000;332.9167;666;=Aqr;"41=Aqr";4;3.7;1;49.1
113368;-21.4000;326.3167;667;=Aqr;"42=Aqr";1;1.2;2;28.9
301;-16.5500;346.6667;668;=Aqr;"43a=Aqr";4;4.6;1;48.4
910;-15.7500;349.1667;669;=Aqr;"44a=Aqr";4;4.9;1;51.8
1170;-19.3000;348.4667;670;=Aqr;"45a=Aqr";4;4.4;1;55.5
113889;8.9000;340.7667;671;=Psc;"1=Psc";4;4.5;1;10.0
114971;7.2000;343.8167;672;=Psc;"2=Psc";4;3.7;1;19.7
115227;8.7000;345.4167;673;=Psc;"3=Psc";4;5.1;1;18.0
115830;8.8000;347.8167;674;=Psc;"4=Psc";4;4.3;1;29.7
116771;7.0000;349.8167;675;=Psc;"5=Psc";4;4.1;1;14.5
115738;4.0000;345.2667;676;=Psc;"6=Psc";4;4.9;1;30.1
116928;3.0000;349.3667;677;=Psc;"7=Psc";4;4.5;1;44.0
118268;6.3000;355.1167;678;=Psc;"8=Psc";4;4.0;1;23.6
1645;5.4000;0.8333;679;=Psc;"9=Psc";6;5.4;1;41.7
2548;3.0000;2.8167;680;=Psc;"10=Psc";6;5.7;1;30.8
3786;1.9000;6.9167;681;=Psc;"11=Psc";4;4.4;1;40.6
4906;1.2000;10.5167;682;=Psc;"12=Psc";4;4.3;1;50.4
5737;-0.1667;12.9167;683;=Psc;"13=Psc";4;5.2;1;54.4
5824;-1.6500;12.3667;684;=Psc;"14=Psc";6;6.0;1;50.9
6061;-4.9000;12.9167;685;=Psc;"15=Psc";5;5.1;1;93.4
7007;-2.5000;15.9167;686;=Psc;"16=Psc";4;4.8;1;53.0
7884;-5.0000;18.4167;687;=Psc;"17=Psc";4;4.4;1;48.2
8833;-8.7500;19.8167;688;=Psc;"18=Psc";4;4.6;2;48.2
9487;-9.5000;21.9167;689;=Psc;"19=Psc";3;3.8;1;33.8
8198;-2.2000;20.4167;690;=Psc;"20=Psc";4;4.3;1;45.6
7535;1.8000;20.0667;691;=Psc;"21=Psc";5;5.5;1;59.3
7097;5.0000;19.7667;692;=Psc;"22=Psc";3;3.6;1;51.8
6706;8.6000;20.1667;693;=Psc;"23=Psc";5;5.3;2;70.8
5544;22.1500;21.3667;694;=Psc;"24=Psc";5;5.2;1;24.9
5586;21.3500;20.7667;695;=Psc;"25=Psc";5;4.5;2;41.5
4510;20.7500;17.5667;696;=Psc;"26=Psc";6;5.4;1;29.5
4366;19.7000;16.7167;697;=Psc;"27=Psc";6;6.1;1;48.2
3885;20.5000;15.6667;698;=Psc;"28=Psc";6;5.6;1;48.9
5131;12.8500;16.3167;699;=Psc;"29=Psc";4;5.3;2;51.2
5310;11.9000;16.4667;700;=Psc;"30=Psc";4;5.6;2;51.8
5454;10.9500;16.7667;701;=Psc;"31=Psc";4;5.6;1;60.8
6193;18.0000;20.9167;702;=Psc;"32=Psc";4;4.7;1;34.3
5742;14.7500;19.4667;703;=Psc;"33=Psc";4;4.7;1;65.0
5571;12.0000;17.1667;704;=Psc;"34=Psc";4;4.7;1;37.1
118209;-3.2000;350.7667;705;=Psc;"35a=Psc";4;4.9;1;20.0
145;-3.0000;351.1667;706;=Psc;"36a=Psc";4;5.1;1;11.8
154;-6.2000;351.4167;707;=Psc;"37a=Psc";4;4.4;2;79.0
443;-6.2000;352.2167;708;=Psc;"38a=Psc";4;4.6;2;72.0
13954;-8.3000;37.5167;709;=Cet;"1=Cet";4;4.7;1;32.2
14135;-12.8500;36.9167;710;=Cet;"2=Cet";3;2.5;1;29.5
12706;-12.3000;32.1667;711;=Cet;"3=Cet";3;3.5;1;36.7
12387;-14.7000;30.3667;712;=Cet;"4=Cet";3;4.1;1;40.0
11484;-8.1500;29.7667;713;=Cet;"5=Cet";4;4.3;4;135.3
12828;-6.5000;33.1167;714;=Cet;"6=Cet";4;4.3;1;77.4
10324;-4.4000;26.9167;715;=Cet;"7=Cet";4;4.4;1;43.6
11345;-25.7000;22.6167;716;=Cet;"8=Cet";4;4.9;1;48.9
11783;-29.2500;23.0667;717;=Cet;"9=Cet";4;4.7;1;60.0
12390;-26.2500;26.4167;718;=Cet;"10=Cet";4;4.8;1;54.1
12770;-28.8500;26.7167;719;=Cet;"11=Cet";4;4.2;1;55.4
8102;-25.5000;10.9167;720;=Cet;"12=Cet";3;3.5;1;48.7
9347;-31.0000;12.1167;721;=Cet;"13=Cet";4;4.0;2;30.9
8645;-21.1500;14.6167;722;=Cet;"14=Cet";3;3.7;1;56.4
6537;-16.2500;8.9167;723;=Cet;"15=Cet";3;3.6;1;42.2
5364;-16.7000;4.6667;724;=Cet;"16=Cet";3;3.5;1;57.8
4371;-15.1000;0.3167;725;=Cet;"17=Cet";6;5.3;1;49.2
3849;-17.2000;358.6667;726;=Cet;"18=Cet";6;5.6;1;39.5
3909;-15.3500;358.6667;727;=Cet;"19=Cet";5;5.2;1;58.3
3455;-16.1000;358.2167;728;=Cet;"20=Cet";5;4.8;3;119.9
1562;-10.5000;353.9167;729;=Cet;"21=Cet";3;3.6;1;58.1
3419;-21.0000;355.4167;730;=Cet;"22=Cet";3;2.0;2;43.8
26207;-13.5000;76.5167;731;=Ori;"1=Ori";9;3.4;2;38.5
27989;-16.7500;81.2167;732;=Ori;"2=Ori";1;0.4;1;42.8
25336;-17.2500;73.5667;733;=Ori;"3=Ori";2;1.6;1;34.6
25813;-17.6500;74.6667;734;=Ori;"4=Ori";4;4.2;1;18.5
28614;-14.0000;82.6667;735;=Ori;"5=Ori";4;4.1;1;10.0
29800;-11.2500;86.2667;736;=Ori;"6=Ori";6;5.0;1;3.0
29426;-9.2500;85.6167;737;=Ori;"7=Ori";5;4.4;2;31.5
29038;-8.7000;85.0667;738;=Ori;"8=Ori";5;4.4;2;63.0
29704;-7.2500;86.0667;739;=Ori;"9=Ori";6;5.3;1;11.5
29434;-7.2500;85.1667;740;=Ori;"10=Ori";6;4.9;1;8.2
27913;-3.4000;81.1167;741;=Ori;"11=Ori";5;4.4;1;19.0
28716;-3.7500;83.2667;742;=Ori;"12=Ori";5;4.6;2;25.5
26594;-19.4000;76.9167;743;=Ori;"13=Ori";4;4.5;1;16.2
26126;-19.7000;76.2667;744;=Ori;"14=Ori";6;5.3;2;52.4
25861;-20.1500;74.2167;745;=Ori;"15=Ori";6;5.5;1;18.1
25473;-20.5000;73.5167;746;=Ori;"16=Ori";5;4.6;1;22.7
24010;-7.7500;69.6667;747;=Ori;"17=Ori";4;4.8;1;27.7
23607;-7.9000;68.7667;748;=Ori;"18=Ori";4;4.7;1;27.0
22957;-10.1000;68.2167;749;=Ori;"19=Ori";4;4.1;1;116.7
22845;-12.7000;65.6667;750;=Ori;"20=Ori";4;4.6;1;17.5
22509;-14.3000;64.7167;751;=Ori;"21=Ori";4;4.3;1;46.5
22449;-15.5000;64.2167;752;=Ori;"22=Ori";3;3.2;1;13.1
22549;-16.7500;64.5667;753;=Ori;"23=Ori";3;3.7;1;19.1
22797;-20.3000;64.7667;754;=Ori;"24=Ori";3;3.7;1;15.3
23123;-21.2000;65.8167;755;=Ori;"25=Ori";4;4.5;1;18.2
25930;-23.9500;74.5667;756;=Ori;"26=Ori";2;2.3;1;19.6
26311;-24.6000;76.1667;757;=Ori;"27=Ori";2;1.7;1;30.2
26727;-25.4000;77.0667;758;=Ori;"28=Ori";2;1.7;1;12.9
25281;-25.6500;71.9167;759;=Ori;"29=Ori";3;3.3;1;21.2
26237;-27.9000;75.2167;760;=Ori;"30=Ori";4;4.6;1;18.1
26220;-28.4500;75.3167;761;=Ori;"31=Ori";3;5.0;2;20.5
26241;-29.2000;75.5667;762;=Ori;"32=Ori";3;2.8;2;22.4
26563;-30.7000;76.4167;763;=Ori;"33=Ori";4;4.8;1;18.7
25923;-30.8500;74.5167;764;=Ori;"34=Ori";4;4.6;1;27.4
24436;-31.3000;69.4167;765;=Ori;"35=Ori";1;0.2;1;23.5
24674;-30.4000;70.6167;766;=Ori;"36=Ori";4;3.6;1;43.6
25247;-31.2500;72.0167;767;=Ori;"37=Ori";4;4.1;1;21.6
27366;-33.3500;78.6667;768;=Ori;"38=Ori";3;2.1;1;13.6
23972;-31.9000;67.9167;769;=Eri;"1=Eri";4;4.3;1;33.3
23875;-28.2000;68.1167;770;=Eri;"2=Eri";4;2.8;1;39.6
23364;-29.9000;65.6667;771;=Eri;"3=Eri";4;4.8;1;16.8
22701;-27.8000;63.7167;772;=Eri;"4=Eri";4;4.4;2;28.2
22109;-25.8000;62.0167;773;=Eri;"5=Eri";4;4.0;1;36.5
21444;-25.4000;59.2667;774;=Eri;"6=Eri";4;3.9;1;21.0
20507;-26.0000;55.3167;775;=Eri;"7=Eri";5;5.2;1;58.0
19849;-28.2500;52.9167;776;=Eri;"8=Eri";4;4.4;1;13.8
19587;-27.6500;51.6667;777;=Eri;"9=Eri";4;4.0;1;9.0
18543;-33.2500;46.6667;778;=Eri;"10=Eri";3;3.0;1;34.0
17593;-31.2500;43.5167;779;=Eri;"11=Eri";4;4.4;1;22.8
17378;-29.0000;43.1667;780;=Eri;"12=Eri";3;3.5;1;13.5
16537;-27.8000;40.7667;781;=Eri;"13=Eri";3;3.7;1;16.2
15197;-26.1500;36.5667;782;=Eri;"14=Eri";4;4.8;1;34.5
14293;-23.9000;34.1167;783;=Eri;"15=Eri";5;5.3;1;43.2
13701;-24.5000;31.2667;784;=Eri;"16=Eri";4;3.9;1;21.6
12843;-33.0000;24.6667;786;=Eri;"18=Eri";4;4.5;1;28.7
13288;-35.6500;25.4167;787;=Eri;"19=Eri";4;4.8;1;32.8
14146;-38.7500;27.6667;788;=Eri;"20=Eri";4;4.1;1;48.0
15474;-38.5000;33.1167;789;=Eri;"21=Eri";4;3.7;1;42.8
16611;-39.4500;36.8167;790;=Eri;"22=Eri";4;4.3;1;23.6
17651;-41.5000;40.4167;791;=Eri;"23=Eri";4;4.2;1;45.4
17717;-42.5000;40.6167;792;=Eri;"24=Eri";5;5.2;1;51.9
18216;-44.0000;41.0167;793;=Eri;"25=Eri";4;4.6;1;17.9
18673;-44.1000;43.1667;794;=Eri;"26=Eri";4;4.6;1;34.1
21248;-50.7000;51.7167;795;=Eri;"27=Eri";4;4.5;1;16.4
21393;-51.7500;52.1667;796;=Eri;"28=Eri";4;3.8;1;9.9
20535;-54.5000;46.4167;797;=Eri;"29=Eri";4;4.0;1;8.1
20042;-54.1500;44.0167;798;=Eri;"30=Eri";4;3.5;1;21.4
17874;-54.0500;34.0167;799;=Eri;"31=Eri";4;4.2;1;19.2
17797;-55.6500;32.6667;800;=Eri;"32=Eri";4;4.3;1;3.1
17351;-55.0000;30.4167;801;=Eri;"33=Eri";4;4.6;1;21.9
13847;-53.7500;15.6667;802;=Eri;"34=Eri";1;2.9;1;11.6
24244;-35.0000;67.6667;803;=Lep;"1=Lep";5;4.4;2;17.0
24327;-36.0000;67.5167;804;=Lep;"2=Lep";5;4.4;1;26.8
24873;-35.5000;69.9167;805;=Lep;"3=Lep";5;5.3;1;12.0
24845;-36.3000;69.7167;806;=Lep;"4=Lep";5;4.3;1;10.3
24305;-39.5000;67.1667;807;=Lep;"5=Lep";4;3.3;1;28.3
23685;-45.5000;64.1667;808;=Lep;"6=Lep";4;3.2;1;28.5
25985;-41.3000;73.0167;809;=Lep;"7=Lep";3;2.6;1;25.1
25606;-44.2000;71.6667;810;=Lep;"8=Lep";3;2.8;1;15.0
27654;-44.1500;79.1667;811;=Lep;"9=Lep";4;3.8;1;8.5
27072;-46.1500;76.7167;812;=Lep;"10=Lep";4;3.6;1;23.8
27288;-38.5000;77.9667;813;=Lep;"11=Lep";4;3.5;1;15.1
28103;-38.0000;80.5667;814;=Lep;"12=Lep";4;3.7;1;29.7
32349;-39.5000;96.3167;815;=CMa;"1=CMa";1;-1.4;1;1.7
33160;-34.7500;98.9167;816;=CMa;"2=CMa";4;4.1;1;26.5
33345;-36.2500;99.4167;817;=CMa;"3=CMa";5;5.0;1;30.2
34045;-38.0000;102.4167;818;=CMa;"4=CMa";4;4.1;1;30.2
33347;-39.7500;101.6667;819;=CMa;"5=CMa";4;4.4;1;90.9
33092;-43.0000;97.4167;820;=CMa;"6=CMa";5;4.8;1;88.1
31700;-41.3167;94.7167;821;=CMa;"7=CMa";5;4.4;1;24.4
31592;-42.5000;94.5167;822;=CMa;"8=CMa";5;4.0;1;28.3
30324;-41.5000;89.4167;823;=CMa;"9=CMa";3;2.0;1;10.8
31125;-46.6000;93.0667;824;=CMa;"10=CMa";5;4.3;1;10.0
31416;-46.0000;94.6667;825;=CMa;"11=CMa";5;4.5;1;35.5
33977;-46.2500;103.3167;826;=CMa;"12=CMa";4;3.0;1;6.2
33152;-46.8000;100.1167;827;=CMa;"13=CMa";5;3.9;1;9.7
34444;-48.3500;105.1667;828;=CMa;"14=CMa";3;1.8;1;19.6
33579;-51.7000;102.6667;829;=CMa;"15=CMa";3;1.5;1;19.5
32759;-55.2500;100.4167;830;=CMa;"16=CMa";4;3.5;1;12.0
30122;-53.7500;90.1167;831;=CMa;"17=CMa";3;3.0;1;27.3
35904;-50.7500;111.4167;832;=CMa;"18=CMa";3;2.5;1;13.1
34769;-22.7000;101.5167;833;=CMa;"19a=CMa";4;4.2;2;11.5
29034;-60.7500;85.0167;834;=CMa;"20a=CMa";4;5.0;1;6.2
29807;-58.7500;88.9167;835;=CMa;"21a=CMa";5;4.4;1;13.4
30277;-56.8500;91.1167;836;=CMa;"22a=CMa";4;3.8;1;17.3
30788;-55.8000;92.4167;837;=CMa;"23a=CMa";5;4.5;1;11.9
27204;-55.3500;76.6667;838;=CMa;"24a=CMa";4;5.2;1;25.4
27810;-57.2500;79.5167;839;=CMa;"25a=CMa";4;4.9;1;3.2
28199;-58.5000;80.9167;840;=CMa;"26a=CMa";4;4.4;1;19.7
27628;-59.5000;77.9167;841;=CMa;"27a=CMa";3;3.1;1;22.3
26634;-57.4000;74.4167;842;=CMa;"28a=CMa";3;2.7;1;4.3
25859;-58.5000;70.4167;843;=CMa;"29a=CMa";4;3.9;1;17.4
36188;-13.9000;104.4167;844;=CMi;"1=CMi";4;2.9;1;21.5
37279;-16.0000;108.3667;845;=CMi;"2=CMi";1;0.4;1;20.0
38835;-42.7000;119.2667;846;=Arg;"1=Arg";5;4.2;1;25.7
39757;-43.5500;123.1667;847;=Arg;"2=Arg";3;2.8;1;23.6
38170;-45.2000;118.2167;848;=Arg;"3=Arg";4;3.3;2;12.3
38070;-46.3500;117.7167;849;=Arg;"4=Arg";5;4.4;1;27.1
37173;-46.4000;114.3667;850;=Arg;"5=Arg";5;4.7;1;31.0
37229;-47.7000;115.1667;851;=Arg;"6=Arg";4;3.8;1;24.2
36917;-49.1500;114.9167;852;=Arg;"7=Arg";4;4.7;1;8.9
37677;-49.4000;117.5667;853;=Arg;"8=Arg";4;3.9;1;22.0
37648;-49.1000;117.3167;854;=Arg;"9=Arg";5;4.6;1;27.5
38901;-49.8000;121.9167;855;=Arg;"10=Arg";4;4.8;1;47.8
36514;-51.9000;113.9167;856;=Arg;"11=Arg";5;4.7;1;25.2
35264;-58.5000;113.0167;857;=Arg;"12=Arg";3;2.7;1;16.3
37096;-55.5000;119.1167;858;=Arg;"13=Arg";5;4.5;1;15.1
37297;-59.0000;120.9167;859;=Arg;"14=Arg";5;4.8;1;33.5
37819;-57.9500;122.4167;860;=Arg;"15=Arg";4;3.6;2;24.7
38455;-58.1500;125.7167;861;=Arg;"16=Arg";4;4.5;1;17.5
39429;-58.6000;130.1667;862;=Arg;"17=Arg";2;2.2;1;23.6
38414;-60.0000;126.7167;863;=Arg;"18=Arg";5;3.7;1;23.8
39360;-59.8500;130.6667;864;=Arg;"19=Arg";5;5.5;1;28.5
40091;-57.3500;129.9167;865;=Arg;"20=Arg";5;4.4;2;102.9
40326;-57.8167;131.4167;866;=Arg;"21=Arg";5;4.4;2;98.8
43603;-52.5000;145.2667;867;=Arg;"22=Arg";4;5.8;1;40.8
42884;-57.0000;145.4167;868;=Arg;"23=Arg";4;4.1;1;29.3
42312;-59.0000;143.9167;869;=Arg;"24=Arg";4;4.1;1;44.0
43023;-60.2500;148.4167;870;=Arg;"25=Arg";4;3.9;2;40.8
42570;-61.4000;148.3167;871;=Arg;"26=Arg";4;3.8;1;20.0
42515;-51.4000;138.7667;872;=Arg;"27=Arg";4;4.0;1;16.0
42828;-49.1000;138.5667;873;=Arg;"28=Arg";4;3.7;1;10.6
43409;-43.6500;137.3667;874;=Arg;"29=Arg";4;4.0;1;24.2
43825;-43.2500;138.9167;875;=Arg;"30=Arg";4;4.9;1;22.9
44816;-56.1500;153.0667;876;=Arg;"31=Arg";2;2.2;1;20.3
46651;-51.2500;156.7167;877;=Arg;"32=Arg";3;3.6;1;12.2
36377;-63.9000;120.1667;878;=Arg;"33=Arg";4;3.3;1;21.9
38164;-65.4000;130.2667;879;=Arg;"34=Arg";6;4.1;2;28.1
39953;-64.2500;139.2167;880;=Arg;"35=Arg";2;1.8;1;18.6
38827;-69.6667;148.1833;881;=Arg;"36=Arg";4;3.5;2;112.5
