 280 14 =Ser 18    9 18 20  27 00 B  4   92946 1 1  4.6   31.4    8.1   29.1
 281 15 =Sge  1   10 10 10  39 20 B  4   98337 1 1  3.5    3.2    4.7    5.3
 282 15 =Sge  2   10 06 40  39 10 B  6   97496 2 1  5.0   34.6   28.2   38.9
 283 15 =Sge  3   10 05 50  39 30 B  5   97365 1 1  3.7   46.2  -21.5   41.7
 284 15 =Sge  4   10 04 40  39 00 B  5   96757 1 1  4.4  -23.8    2.8   18.7
 285 15 =Sge  5   10 03 20  38 40 B  5   96837 2 1  4.4   64.6  -11.2   51.7
 286 16 =Aql  1   10 07 10  26 50 B  4   98823 1 1  5.5   61.7   24.8   60.3
 287 16 =Aql  2   10 04 50  27 10 B  3   98036 1 1  3.7   47.7    0.9   42.5
 288 16 =Aql  3   10 03 50  29 10 B  2b  97649 1 1  0.8   42.3   13.3   39.2
 289 16 =Aql  4   10 04 40  30 00 B  3f  97675 2 1  5.1   35.9   69.0   75.6
 290 16 =Aql  5   10 03 10  31 30 B  3   97278 1 1  2.7   56.4   -0.6   48.1
 291 16 =Aql  6   10 06 00  31 30 B  5   98103 2 1  5.3   66.5   14.3   58.4
 292 16 =Aql  7    9 29 40  28 40 B  5   96229 1 1  4.4   10.9   21.2   23.3
 293 16 =Aql  8   10 01 10  26 40 B  5b  96665 1 1  5.2  -12.3    3.6   11.6
 294 16 =Aql  9    9 22 10  36 40 B  3   93747 1 1  3.0   48.2   -9.6   39.9
 295 16 =Aql 10a  10 03 40  21 40 B  3   97804 1 1  3.9   -5.4    6.3    8.1
 296 16 =Aql 11a  10 08 50  19 10 B  3   99473 2 1  3.2  -47.9  -12.4   46.9
 297 16 =Aql 12a   9 26 00  25 00 B  4b  95501 1 1  3.4   36.5    3.2   33.2
 298 16 =Aql 13a   9 28 30  20 00 B  3   96468 1 1  4.4   28.4   16.6   31.4
 299 16 =Aql 14a   9 29 40  15 30 B  5   96483 2 1  4.9 -101.6  -53.8  111.9
 300 16 =Aql 15a   9 21 10  18 10 B  3   93805 1 1  3.4  -42.0  -16.8   43.3
 301 17 =Del  1   10 17 40  29 10 B  3f 101421 1 1  4.0  -24.5    7.6   22.7
 302 17 =Del  2   10 18 40  29 00 B  4f 101800 1 1  5.4  -10.1    1.9    9.1
 303 17 =Del  3   10 18 40  27 45 B  4  101916 1 1  5.1  -26.0   -0.9   23.0
 304 17 =Del  4   10 18 30  32 00 B  3f 101769 2 1  3.6   59.4    9.6   51.2
 305 17 =Del  5   10 20 10  33 50 B  3f 101958 2 1  3.8   24.0  -36.9   42.0
 306 17 =Del  6   10 21 20  32 00 B  3f 102281 1 1  4.4    1.6    9.1    9.2
 307 17 =Del  7   10 23 10  33 10 B  3f 102532 1 1  4.3  -30.6  -10.5   27.7
 308 17 =Del  8   10 17 30  30 15 B  6  101483 1 1  5.4   28.8   37.5   45.0
 309 17 =Del  9   10 17 30  31 50 B  6  101589 2 1  4.6   86.6   31.1   79.7
 310 17 =Del 10   10 19 00  31 30 B  6  101882 2 1  5.7   25.7  -41.6   47.1
 311 18 =Equ  1   10 26 20  20 30 B  7  104987 1 1  3.9   -3.6   -8.7    9.3
 312 18 =Equ  2   10 28 00  20 40 B  7  105570 1 1  5.2   34.8   31.6   45.4
 313 18 =Equ  3   10 26 20  25 30 B  7  104521 1 1  4.7   17.6   -3.3   16.2
 314 18 =Equ  4   10 27 40  25 00 B  7  104858 1 1  4.5    0.8    4.4    4.5
 315 19 =Peg  1   12 17 50  26 00 B  2f    677 1 1  2.1  -20.2  -16.1   24.2
 316 19 =Peg  2   12 12 10  12 30 B  2f   1067 1 1  2.8    8.4    3.6    9.0
 317 19 =Peg  3   12 02 10  31 00 B  2f 113881 1 1  2.4   18.5    7.3   17.5
 318 19 =Peg  4   11 26 40  19 40 B  2f 113963 1 1  2.5   -1.0  -11.5   11.5
 319 19 =Peg  5   12 04 30  25 30 B  4  115250 1 1  4.6  -14.2    4.6   13.6
 320 19 =Peg  6   12 05 00  25 00 B  4  115623 1 1  4.4    4.3  -11.1   11.7
 321 19 =Peg  7   11 29 00  35 00 B  3  112158 1 1  2.9    0.1    8.8    8.8
 322 19 =Peg  8   11 28 30  34 30 B  5  112051 1 1  4.8  -17.8   -2.8   15.0
 323 19 =Peg  9   11 26 10  29 00 B  4  112440 1 1  4.0    6.0   -9.0   10.4
 324 19 =Peg 10   11 27 00  29 30 B  4  112748 1 1  3.5   33.5   -1.5   29.2
 325 19 =Peg 11   11 18 50  18 00 B  3  112029 1 1  3.4   27.2  -13.7   29.3
 326 19 =Peg 12   11 20 30  19 00 B  4  112447 1 1  4.2   37.2  -12.9   37.5
 327 19 =Peg 13   11 21 20  15 00 B  5  113186 1 1  4.9   20.7  -26.9   33.5
 328 19 =Peg 14   11 20 30  16 00 B  5  112935 1 1  5.2   41.1   -8.4   40.4
 329 19 =Peg 15   11 09 20  16 30 B  3  109427 1 1  3.5   29.8   -0.2   28.6
 330 19 =Peg 16   11 08 00  16 00 B  4  109068 1 1  4.9   23.5  -13.5   26.3
 331 19 =Peg 17   11 05 20  22 30 B  3b 107315 1 1  2.4  -16.5  -15.7   21.9
 332 19 =Peg 18   11 23 20  41 10 B  4b 109410 1 3  4.3  -26.3   -7.6   21.2
 333 19 =Peg 19   11 17 20  34 15 B  4b 109176 1 1  3.8    9.0    8.5   11.3
 334 19 =Peg 20   11 12 20  36 50 B  4b 107354 1 1  4.1   -8.9   -5.4    8.9
 335 20 =And  1   12 25 20  24 30 B  3    3092 1 1  3.3  -21.4  -10.8   22.3
 336 20 =And  2   12 26 20  27 00 B  4    2912 1 1  4.3  -26.4    2.7   23.6
 337 20 =And  3   12 24 20  23 00 B  4    3031 1 1  4.3   -0.3   -0.1    0.3
 338 20 =And  4   12 23 40  32 00 B  4    1473 1 1  4.5    2.4  -29.8   29.9
 339 20 =And  5   12 24 40  33 30 B  4    1366 1 1  4.6   -9.9  -13.2   15.6
 340 20 =And  6   12 25 00  32 20 B  5    1686 1 1  5.2   -8.2   -1.0    7.0
 341 20 =And  7   12 19 40  41 00 B  4  116631 1 1  4.3  -16.5   -2.4   12.7
 342 20 =And  8   12 20 40  42 00 B  4  116805 1 1  4.2   -5.1  -19.9   20.2
 343 20 =And  9   12 22 10  44 00 B  4  116584 1 1  3.8  -27.1   -3.2   19.7
 344 20 =And 10   12 24 10  17 30 B  4    3693 1 1  4.1  -20.1    2.4   19.4
 345 20 =And 11   12 25 40  15 50 B  4    4463 1 1  4.4   -5.5    0.2    5.3
 346 20 =And 12    1 03 50  26 20 B  3    5447 1 1  2.1  -17.6  -25.7   30.2
 347 20 =And 13    1 01 50  30 00 B  4    4436 1 1  3.9   28.0  -27.5   36.7
 348 20 =And 14    1 02 00  32 30 B  4    3881 1 1  4.5   23.2   -3.6   19.9
 349 20 =And 15    1 16 50  28 00 B  3    9640 1 1  2.1   34.5  -21.2   37.1
 350 20 =And 16    1 17 10  37 20 B  4f   8068 1 1  4.0   39.3  -40.0   50.9
 351 20 =And 17    1 15 10  35 40 B  4b   7607 1 1  3.6   30.4  -22.0   33.1
 352 20 =And 18    1 12 20  29 00 B  4    7513 1 1  4.1  -21.5   -2.0   18.9
 353 20 =And 19    1 12 00  28 00 B  4    7818 1 1  5.0    6.3  -13.7   14.8
 354 20 =And 20    1 10 10  35 30 B  5    5434 1 1  4.3  -29.2   42.6   48.7
 355 20 =And 21    1 12 40  34 30 B  5    6999 1 1  5.3   41.7   -6.4   35.0
 356 20 =And 22    1 14 10  32 30 B  5    7719 1 1  5.0  -27.0  -72.3   75.9
 357 20 =And 23   12 11 40  44 00 B  3  113726 2 1  3.6  -32.8  -16.9   29.0
 358 21 =Tri  1    1 11 00  16 30 B  3    8796 1 1  3.4  -56.1   15.7   56.0
 359 21 =Tri  2    1 16 00  20 40 B  3   10064 1 1  3.0  -33.5  -13.4   34.1
 360 21 =Tri  3    1 16 20  19 40 B  4   10644 1 1  4.8  -11.3   -9.8   14.5
 361 21 =Tri  4    1 16 50  19 00 B  3   10670 1 1  4.0  -10.2  -12.5   15.8
 362 22 =Ari  1    1 06 40  07 20 B  3f   8832 1 1  3.9  -23.2  -15.2   27.6
 363 22 =Ari  2    1 07 40  08 20 B  3    8903 2 1  2.6  -36.2    4.6   36.1
 364 22 =Ari  3    1 11 00  07 40 B  5   10306 1 1  5.2    9.2  -24.3   26.0
 365 22 =Ari  4    1 11 30  06 00 B  5   10732 1 1  5.6   29.6  -25.5   38.9
 366 22 =Ari  5    1 06 30  05 30 B  5    9110 1 1  5.1    6.9  -10.4   12.4
 367 22 =Ari  6    1 17 40  06 00 B  6   12332 1 1  5.4  -24.7   -1.3   24.6
 368 22 =Ari  7    1 21 20  04 50 B  5   13914 1 1  4.6   16.6  -52.1   54.7
 369 22 =Ari  8    1 23 50  01 40 B  4   14838 1 1  4.3    1.7   -1.9    2.5
 370 22 =Ari  9    1 25 20  02 30 B  4   15110 1 1  4.9  -15.8   12.5   20.2
 371 22 =Ari 10    1 27 00  01 50 B  4   15737 1 1  5.1  -14.2    4.1   14.7
 372 22 =Ari 11    1 19 40  01 30 B  5   13654 1 1  5.8   18.4  -10.8   21.4
 373 22 =Ari 12    1 18 00  01 30 A  5   13327 1 1  5.5    0.9    1.5    1.8
 374 22 =Ari 13    1 15 00  05 15 A  4b  12828 1 1  4.3   -8.7  -26.2   27.6
 375 22 =Ari 14a   1 10 40  10 00 B  3b   9884 1 1  2.0    2.8   -5.2    5.9
 376 22 =Ari 15a   1 21 40  10 10 B  4   13209 1 1  3.6  -21.3    9.0   22.9
 377 22 =Ari 16a   1 21 20  12 40 B  5   13061 1 1  4.5    6.2  -17.9   18.9
 378 22 =Ari 17a   1 19 40  11 10 B  5   12719 1 1  4.7   23.7   -3.2   23.5
 379 22 =Ari 18a   1 19 10  10 40 B  5   12489 1 1  5.3    3.9    2.7    4.7
 380 23 =Tau  1    1 26 20  06 00 A  4   16369 1 1  4.1   19.2   -8.3   20.9
 381 23 =Tau  2    1 26 00  07 15 A  4   16322 1 1  5.1   10.0  -24.5   26.4
 382 23 =Tau  3    1 24 20  08 30 A  4   16083 1 1  3.7   36.9  -29.5   46.9
 383 23 =Tau  4    1 24 20  09 15 A  4   15900 1 1  3.6   -3.3  -16.2   16.5
 384 23 =Tau  5    1 29 40  09 30 A  5   17771 1 1  5.1   44.1   38.5   58.2
 385 23 =Tau  6    2 03 40  08 00 A  3   18724 1 1  3.4    2.6  -12.0   12.3
 386 23 =Tau  7    2 06 40  12 40 A  4   19860 1 1  4.3   -2.0   14.7   14.8
 387 23 =Tau  8    2 03 00  14 50 A  4   18907 1 1  3.9   -1.9    8.3    8.5
 388 23 =Tau  9    2 12 10  10 00 A  4   21589 1 1  4.3   36.2   15.0   38.7
 389 23 =Tau 10    2 13 00  13 00 A  4   21402 2 1  4.3  -69.5   61.9   91.9
 390 23 =Tau 11    2 09 00  05 45 A  3f  20205 1 1  3.7  -10.9  -12.8   16.8
 391 23 =Tau 12    2 10 20  04 15 A  3f  20455 2 1  3.8  -26.5    2.9   26.6
 392 23 =Tau 13    2 10 50  05 50 A  3f  20885 1 1  3.8    8.4   -9.3   12.5
 393 23 =Tau 14    2 12 40  05 10 A  1   21421 1 1  0.9   10.9  -27.0   29.1
 394 23 =Tau 15    2 11 50  03 00 A  3f  20889 1 1  3.5  -20.6   12.1   23.9
 395 23 =Tau 16    2 17 10  04 00 A  4   22565 1 1  5.1  -22.3    7.0   23.3
 396 23 =Tau 17    2 20 20  05 00 A  5   23835 1 1  4.9   -2.2   30.9   31.0
 397 23 =Tau 18    2 20 00  03 30 A  5   23871 2 1  5.3   53.4   46.3   70.6
 398 23 =Tau 19    2 27 40  02 30 A  3   26451 1 1  3.0   12.3    2.0   12.5
 399 23 =Tau 20    2 15 40  00 15 A  4   21881 1 1  4.3  -25.2   42.4   49.3
 400 23 =Tau 21    2 25 40  05 00 B  3   25428 6 1  1.6   -0.4   12.5   12.5
 401 23 =Tau 22    2 12 00  00 30 B  5   20711 2 1  4.3  -28.0   22.8   36.1
 402 23 =Tau 23    2 11 40  00 15 B  5   20635 2 1  4.2  -25.8    9.0   27.3
 403 23 =Tau 24    2 07 00  00 40 B  5   19038 2 1  4.4  -29.9   23.1   37.8
 404 23 =Tau 25    2 09 00  01 00 A  6   19990 1 1  4.9   10.6    1.3   10.7
 405 23 =Tau 26    2 08 30  05 00 B  5   19513 1 1  5.4   16.7    4.8   17.3
 406 23 =Tau 27    2 08 00  07 20 B  5   19205 1 1  5.2   27.2   21.0   34.2
 407 23 =Tau 28    2 12 00  03 00 B  5   20430 1 1  5.4  -47.8   46.3   66.5
 408 23 =Tau 29    2 11 40  05 00 B  5   20250 1 1  5.0  -37.9   34.9   51.4
 409 23 =Tau 30    2 02 10  04 30 B  5   17531 2 1  4.3   29.6  -11.9   31.8 *
 410 23 =Tau 31    2 02 30  03 40 B  5   17499 2 3  3.7    0.3   18.5   18.5 *
 411 23 =Tau 32    2 03 40  03 20 B  5   17847 1 1  3.6  -13.0   22.0   25.6 *
 412 23 =Tau 33    2 03 40  05 00 B  4   17954 1 1  5.2   22.2   10.7   24.6
 413 23 =Tau 34a   1 25 00  17 30 A  4   16852 2 1  4.3   11.9  -55.0   56.2
 414 23 =Tau 35a   2 20 00  02 00 A  5   23497 1 1  4.6   -9.7   33.2   34.6
 415 23 =Tau 36a   2 24 00  01 45 A  5   24822 1 1  5.0  -20.8   30.6   37.0
 416 23 =Tau 37a   2 26 00  02 00 A  5   25539 1 1  4.9  -25.0   26.0   36.0
 417 23 =Tau 38a   2 29 00  06 20 A  5   25945 3 3  4.3 -151.1   82.2  171.3
 418 23 =Tau 39a   2 29 00  07 40 A  5   26777 1 3  4.8  -25.8   33.7   42.4
 419 23 =Tau 40a   2 27 00  00 40 B  5   26248 1 1  5.4   28.7  -12.9   31.5
 420 23 =Tau 41a   2 29 00  01 00 B  5   26640 1 1  5.2  -28.5   76.3   81.4
 421 23 =Tau 42a   3 01 00  01 20 B  5   27468 1 1  4.9  -24.9  -27.5   37.1
 422 23 =Tau 43a   3 02 20  03 20 B  5   27830 1 1  4.6  -43.7   34.3   55.5
 423 23 =Tau 44a   3 03 20  01 15 B  5   28237 1 1  4.8  -41.6   59.1   72.2
 424 24 =Gem  1    3 23 20  09 30 B  2   36850 1 1  1.6    5.2   26.2   26.7
 425 24 =Gem  2    3 26 40  06 15 B  2   37826 1 1  1.2   -0.8   16.1   16.1
 426 24 =Gem  3    3 16 40  10 00 B  4   33018 2 1  3.6 -147.9   46.9  152.9
 427 24 =Gem  4    3 18 40  07 20 B  4   34693 1 1  4.4   -7.7   10.8   13.2
 428 24 =Gem  5    3 22 00  05 30 B  4   36046 1 1  3.8    6.1    3.1    6.8
 429 24 =Gem  6    3 24 00  04 50 B  4   36962 1 1  4.1   26.2   11.2   28.4
 430 24 =Gem  7    3 26 40  02 40 B  4   37740 1 1  3.6    5.4   11.3   12.5
 431 24 =Gem  8    3 21 40  02 40 B  5   35846 1 1  5.0   18.5    3.3   18.8
 432 24 =Gem  9    3 23 10  00 20 B  5   36238 1 3  5.2   17.3  -58.8   61.2
 433 24 =Gem 10    3 13 00  01 30 B  3   32246 1 1  3.1    1.8   18.0   18.1
 434 24 =Gem 11    3 18 15  02 30 A  3   34088 1 1  4.0   -9.9   11.4   15.0
 435 24 =Gem 12    3 21 40  00 30 A  3   35550 1 1  3.5   -2.8    3.6    4.6
 436 24 =Gem 13    3 21 40  06 00 A  3   35350 1 1  3.6   14.1    7.4   15.9
 437 24 =Gem 14    3 06 30  01 30 A  4b  29655 1 1  3.3    3.8   20.2   20.6
 438 24 =Gem 15    3 08 30  01 15 A  4b  30343 1 1  2.9   -8.7   12.7   15.4
 439 24 =Gem 16    3 10 10  03 30 A  4b  30883 1 1  4.1  -16.2   10.3   19.2
 440 24 =Gem 17    3 12 00  07 30 A  3   31681 1 1  1.9   11.9   31.1   33.3
 441 24 =Gem 18    3 14 40  10 30 A  4   32362 1 1  3.3  -17.9   14.2   22.6
 442 24 =Gem 19a   3 04 10  00 40 A  4   28734 1 1  4.2   -7.8   17.0   18.7
 443 24 =Gem 20a   3 06 30  05 50 B  4b  29696 1 1  4.3   -0.6    8.7    8.7
 444 24 =Gem 21a   3 15 10  02 15 A  5   32921 1 1  5.3   -7.0   51.0   51.5
 445 24 =Gem 22a   3 28 20  01 20 A  5   37908 1 3  4.9   -6.6  -92.0   92.2
 446 24 =Gem 23a   3 26 20  03 20 A  5   37300 1 3  5.0   26.3  -40.2   48.0
 447 24 =Gem 24a   3 26 00  04 30 A  5   36616 2 3  5.4  -58.4  -20.5   61.8
 448 24 =Gem 25a   4 00 40  02 40 A  4   39177 3 3  5.6   71.0  -44.7   83.8
 449 25 =Cnc  1    4 10 20  00 20 B  9       0 1 1  0.0    0.0    0.0    0.0
 450 25 =Cnc  2    4 07 40  01 15 B  4f  41909 1 1  5.3   50.7    7.4   51.2
 451 25 =Cnc  3    4 08 00  01 10 A  4f  41822 1 1  5.3   50.8   12.6   52.3
 452 25 =Cnc  4    4 10 20  02 40 B  4b  42806 1 1  4.7   20.4   20.3   28.8
 453 25 =Cnc  5    4 11 20  00 10 A  4b  42911 1 1  3.9   27.1    9.4   28.7
 454 25 =Cnc  6    4 16 30  05 30 A  4   44066 1 1  4.3   13.2   13.5   18.8
 455 25 =Cnc  7    4 08 20  11 50 B  4   43103 1 1  4.0   64.6  -96.4  115.3
 456 25 =Cnc  8    4 02 40  01 00 B  5   39780 1 1  5.3   -7.4    8.5   11.3
 457 25 =Cnc  9    4 07 10  07 30 A  4b  40526 2 1  3.5   13.8 -179.2  179.7
 458 25 =Cnc 10a   4 19 40  02 20 A  4f  45410 1 1  5.4    5.7   72.3   72.5
 459 25 =Cnc 11a   4 21 10  05 40 A  4f  44798 1 1  5.2 -112.7   -5.4  112.3
 460 25 =Cnc 12a   4 14 00  07 15 B  5   44405 1 1  5.4    6.6  -10.3   12.2
 461 25 =Cnc 13a   4 17 00  04 50 B  5   44946 1 1  5.2  -43.1   23.1   48.7
 462 26 =Leo  1    4 18 20  10 00 B  4   46146 1 1  4.5    1.5   15.6   15.7
 463 26 =Leo  2    4 21 10  07 30 B  4   46750 1 1  4.3  -13.7   13.5   19.2
 464 26 =Leo  3    4 24 20  12 00 B  3   48455 1 1  3.9   14.9   14.9   20.8
 465 26 =Leo  4    4 24 10  09 30 B  3b  47908 1 1  3.0  -23.1    3.1   23.0
 466 26 =Leo  5    5 00 10  11 00 B  3   50335 1 1  3.4   25.5   42.8   49.6
 467 26 =Leo  6    5 02 10  08 30 B  2   50583 1 1  2.0   17.6   11.3   20.8
 468 26 =Leo  7    5 00 40  04 30 B  3   49583 1 1  3.5   18.5   13.0   22.6
 469 26 =Leo  8    5 02 30  00 10 B  1   49669 1 1  1.4   33.3   12.4   35.6
 470 26 =Leo  9    5 03 30  01 50 A  4   49637 1 1  4.4    2.5   19.6   19.8
 471 26 =Leo 10    5 00 00  00 15 A  5   48883 1 1  5.3   26.3    9.8   28.0
 472 26 =Leo 11    4 27 20  00 00 B  5   47723 1 1  5.4  -45.8   11.1   47.1
 473 26 =Leo 12    4 24 10  03 40 A  5   46771 1 1  5.0   37.0   24.0   44.0
 474 26 =Leo 13    4 27 20  04 10 A  4   47508 1 1  3.5    5.5   17.6   18.4
 475 26 =Leo 14    5 02 30  04 15 A  4   49029 1 1  4.7   -4.1   12.7   13.4
 476 26 =Leo 15    5 09 10  00 10 A  4   51624 1 1  3.8   18.8   12.4   22.5
 477 26 =Leo 16    5 07 00  04 00 B  6   51585 1 1  5.4   33.5   27.4   43.2
 478 26 =Leo 17    5 10 20  05 20 B  6   52689 1 1  5.5   26.0   33.1   42.0
 479 26 =Leo 18    5 12 10  02 20 B  6   52911 1 1  5.3   35.3   23.9   42.6
 480 26 =Leo 19    5 11 20  12 15 B  6   53954 1 1  4.4   33.8   32.7   46.5
 481 26 =Leo 20    5 14 10  13 40 B  2f  54872 1 1  2.6    3.5   36.7   36.9
 482 26 =Leo 21    5 14 20  11 10 B  5   55765 3 1  5.6  260.0   30.3  256.6
 483 26 =Leo 22    5 16 20  09 40 B  3   54879 1 1  3.3    8.8   -1.0    8.7
 484 26 =Leo 23    5 20 20  05 50 B  3   55642 1 1  4.0   11.9   13.2   17.7
 485 26 =Leo 24    5 21 40  01 15 B  4   55434 1 1  4.1   10.0   25.2   27.1
 486 26 =Leo 25    5 24 40  00 50 A  4   55945 1 1  4.9   -4.5   14.3   15.0
 487 26 =Leo 26    5 27 30  03 10 A  5   56647 1 1  4.3   39.0    4.4   39.2
 488 26 =Leo 27    5 24 30  11 50 B  1f  57632 2 1  2.1   23.6   34.5   41.5
 489 26 =Leo 28a   5 06 00  13 20 B  5   52457 1 1  5.1   34.8   31.7   46.4
 490 26 =Leo 29a   5 08 10  15 30 B  5   53417 1 1  4.3   23.6   54.3   58.9
 491 26 =Leo 30a   5 17 30  01 10 B  4f  54182 1 1  4.6   16.1   12.3   20.3
 492 26 =Leo 31a   5 17 10  00 30 A  5   53824 1 1  5.0   -2.8   14.4   14.6
 493 26 =Leo 32a   5 18 00  02 40 A  5   53807 1 1  4.8    0.5    4.9    4.9
 494 26 =Leo 33a   5 24 50  30 00 B  7   60742 2 1  4.3  121.2  -94.0  141.5 *
 495 26 =Leo 34a   5 24 20  25 00 B  7   59847 2 1  4.9  136.9  -93.1  155.7 *
 496 26 =Leo 35a   5 28 30  25 30 B  7   61394 2 1  4.8  177.0  -83.4  181.0 *
 497 27 =Vir  1    5 26 20  04 15 B  5   57380 1 1  4.0   51.6   24.6   57.0
 498 27 =Vir  2    5 26 00  05 40 B  5   57328 1 1  4.8   21.4   24.8   32.7
 499 27 =Vir  3    6 00 40  08 00 B  5   58948 1 1  4.1   12.5   32.1   34.4
 500 27 =Vir  4    6 00 30  05 30 B  5   58590 1 1  4.7    6.7   39.4   40.0
 501 27 =Vir  5    5 29 00  00 10 B  3   57757 1 1  3.6   47.1   29.1   55.3
 502 27 =Vir  6    6 08 15  01 10 B  3   60129 1 1  3.9  -18.5   14.9   23.8
 503 27 =Vir  7    6 13 10  02 50 B  3   61941 1 1  2.7   24.0    7.1   25.0
 504 27 =Vir  8    6 17 30  02 50 B  5   63494 1 1  6.0   51.0    4.6   51.1
 505 27 =Vir  9    6 21 00  01 40 B  4   64238 1 1  4.4   19.8   11.4   22.8
 506 27 =Vir 10    6 14 20  08 30 B  3   63090 1 1  3.4   25.3   18.5   31.1
 507 27 =Vir 11    6 08 10  13 30 B  5   61960 1 1  4.9   18.0    5.9   18.5
 508 27 =Vir 12    6 10 10  11 40 B  6   62267 1 1  5.2   21.4   -2.6   21.1
 509 27 =Vir 13    6 12 10  15 10 B  3b  63608 1 1  2.8   56.5   68.5   87.5
 510 27 =Vir 14    6 26 40  02 00 A  1   65474 1 1  1.0   17.4    5.2   18.1
 511 27 =Vir 15    6 24 50  08 40 B  3   66249 1 1  3.4   31.0    6.6   31.3
 512 27 =Vir 16    6 26 20  03 20 B  5   66006 1 1  4.7   22.7   -3.1   22.8
 513 27 =Vir 17    6 27 15  00 10 B  6   66098 1 1  5.2   66.0  -26.6   71.2
 514 27 =Vir 18    7 00 00  01 30 B  4f  66803 1 1  5.0   -9.1   20.1   22.0
 515 27 =Vir 19    6 28 00  03 00 A  5   65581 1 1  5.3   -4.1  -11.7   12.3
 516 27 =Vir 20    7 01 40  01 30 A  5   67172 1 1  5.5   28.4   15.0   32.1
 517 27 =Vir 21    6 28 00  08 30 B  5   67929 1 1  5.2  136.7   75.4  154.6
 518 27 =Vir 22    7 06 40  07 30 B  4   69701 1 1  4.1    7.2    5.7    9.2
 519 27 =Vir 23    7 07 20  02 40 B  4   69427 1 1  4.2   15.7   19.6   25.1
 520 27 =Vir 24    7 08 20  11 40 B  4   70755 1 1  4.8   14.4   17.2   22.2
 521 27 =Vir 25    7 10 00  00 30 B  4   69974 1 1  4.5    3.3    8.8    9.4
 522 27 =Vir 26    7 12 40  09 50 B  4   71957 1 1  3.9   23.9   10.9   25.9
 523 27 =Vir 27a   6 14 40  03 30 A  5   61740 1 1  4.7   37.8    7.4   38.4
 524 27 =Vir 28a   6 19 00  03 30 A  5   62985 1 1  4.8   18.7    9.6   21.0
 525 27 =Vir 29a   6 22 15  03 20 A  5   64078 1 1  5.2   35.3   10.1   36.7
 526 27 =Vir 30a   6 27 10  07 10 A  6   64407 1 1  5.0  -83.0  -30.7   87.9
 527 27 =Vir 31a   6 28 10  08 20 A  5   64924 1 1  4.7   19.2   -1.3   19.1
 528 27 =Vir 32a   7 05 00  07 50 A  6   67494 1 1  5.0    7.1   98.4   98.7
 529 28 =Lib  1    7 18 00  00 40 B  2   72622 1 1  2.8   13.1   -4.6   13.9 *
 530 28 =Lib  2    7 17 00  02 30 B  5   72489 1 1  5.3   17.0  -15.1   22.7
 531 28 =Lib  3    7 22 10  08 50 B  2   74785 1 1  2.6   19.1   -5.8   19.8
 532 28 =Lib  4    7 17 40  08 30 B  5   73473 1 1  4.9   42.8   -2.4   42.4
 533 28 =Lib  5    7 24 00  01 40 A  4   74392 1 1  4.5    6.9    3.6    7.8
 534 28 =Lib  6    7 21 20  01 15 B  4   73945 1 1  5.2   32.4   10.6   34.1
 535 28 =Lib  7    7 27 50  04 45 B  4   76333 1 1  3.9   20.7   -8.7   22.4
 536 28 =Lib  8    8 03 00  03 30 B  4f  77853 1 1  4.1   -5.3    7.5    9.2
 537 28 =Lib  9a   7 26 10  09 00 B  5   76219 1 1  4.6   22.4   13.0   25.6
 538 28 =Lib 10a   8 03 40  06 40 B  4f  78207 1 1  4.9  -11.3  -19.5   22.5
 539 28 =Lib 11a   8 04 20  09 15 B  4f  78727 1 1  4.2    2.3   13.8   14.0
 540 28 =Lib 12a   8 03 30  00 30 B  6   77811 1 1  5.0    3.9   -9.5   10.2
 541 28 =Lib 13a   8 00 40  00 20 B  5   76880 1 3  4.8   11.1   -3.0   11.5 *
 542 28 =Lib 14a   8 01 10  01 30 A  4   76742 3 3  5.0   15.7 -143.5  144.3 *
 543 28 =Lib 15a   7 23 00  07 30 A  3   73714 1 1  3.3   50.0    6.7   50.1
 544 28 =Lib 16a   8 01 10  08 30 A  4   76470 2 1  3.6   33.7   14.2   36.2
 545 28 =Lib 17a   8 02 00  09 40 A  4   76600 1 1  3.7   28.5   -5.6   28.6
 546 29 =Sco  1    8 06 20  01 20 B  3   78820 1 1  2.6   -3.3   -3.5    4.8
 547 29 =Sco  2    8 05 40  01 40 A  3   78401 1 1  2.3   -0.1   -2.8    2.8
 548 29 =Sco  3    8 05 40  05 00 A  3   78265 1 1  2.9   22.7  -12.5   25.8
 549 29 =Sco  4    8 06 00  07 50 A  3   78104 1 1  3.9   15.6  -29.9   33.6
 550 29 =Sco  5    8 07 00  01 40 B  4   79374 1 1  4.0   43.9   14.2   46.2
 551 29 =Sco  6    8 06 20  00 30 B  4   78933 1 1  3.9   25.7   -0.7   25.7
 552 29 =Sco  7    8 10 40  03 45 A  3   80112 1 1  2.9   14.0   -0.9   14.0
 553 29 =Sco  8    8 12 40  04 00 A  2   80763 1 1  1.1   11.8  -17.4   21.0
 554 29 =Sco  9    8 14 30  05 30 A  3   81266 1 1  2.8    3.5  -20.3   20.6
 555 29 =Sco 10    8 09 20  06 30 A  5   79404 1 1  4.6    1.1    5.6    5.7
 556 29 =Sco 11    8 10 40  06 40 A  5   79881 1 1  4.8    7.3   -8.0   10.8
 557 29 =Sco 12    8 18 30  11 00 A  3   82396 1 1  2.3   17.2  -16.3   23.5
 558 29 =Sco 13    8 18 50  15 00 A  3   82514 1 1  3.0   26.0   -8.2   26.4
