1142;24.68
1143;24.27
1144;24.03
1145;24.03
1146;23.74
1147;23.64
1148;23.76
1149;23.39
1150;23.11
1151;23.03
1152;22.79
1153;22.61
1154;22.60
1155;22.31
1156;22.05
1157;21.82
1158;21.61
1159;21.66
1160;21.43
1161;21.24
1162;21.02
1163;20.65
1164;20.62
1165;20.46
1166;20.39
1167;20.00
1168;19.99
1169;19.80
1170;19.56
1171;19.48
1172;19.38
1173;19.28
1174;18.72
1175;18.71
1176;18.55
1177;18.43
1178;18.27
1179;18.11
1180;17.74
1181;17.61
1182;17.69
1183;17.53
1184;17.20
1185;16.90
1186;16.50
1187;16.41
1188;16.59
1189;16.44
1190;16.35
1191;16.07
1192;15.69
1193;15.65
1194;15.40
1195;15.39
1196;15.27
1197;14.94
1198;14.64
1199;14.55
1200;14.46
1201;14.52
1202;14.33
1203;14.24
1204;13.91
1205;13.72
1206;13.63
1207;13.58
1208;13.40
1209;13.31
1210;12.98
1211;12.56
1212;12.56
1213;12.35
1214;12.30
1215;12.16
1216;11.87
1217;11.83
1218;11.50
1219;11.44
1220;11.39
1221;11.11
1222;10.91
1223;10.94
1224;10.81
1225;10.56
1226;10.41
1227;10.18
1228;10.05
1229;9.82
1230;9.77
1231;9.54
1232;9.22
1233;9.19
1234;9.05
1235;8.89
1236;8.69
1237;8.72
1238;8.57
1239;8.31
1240;7.95
1241;8.10
1242;7.96
1243;7.85
1244;7.65
1245;7.39
1246;7.22
1247;7.01
1248;7.16
1249;7.02
1250;7.02
1251;7.10
1252;6.86
1253;6.71
1254;6.77
1255;6.83
1256;6.78
1257;6.69
1258;6.53
1259;6.27
1260;6.39
1261;6.40
1262;6.38
1263;6.31
1264;6.30
1265;6.28
1266;6.14
1267;5.96
1268;5.91
1269;5.92
1270;5.92
1271;5.70
1272;5.74
1273;5.55
1274;5.69
1275;5.92
1276;5.79
1277;5.67
1278;5.65
1279;5.28
1280;5.23
1281;5.13
1282;5.43
1283;5.38
1284;5.29
1285;5.21
1286;5.10
1287;5.13
1288;5.31
1289;5.13
1290;4.89
1291;4.96
1292;5.15
1293;4.89
1294;4.89
1295;4.90
1296;4.66
1297;4.78
1298;4.61
1299;4.70
1300;4.65
1301;4.79
1302;4.73
1303;4.71
1304;4.57
1305;4.46
1306;4.66
1307;4.27
1308;4.40
1309;4.40
1310;4.36
1311;4.44
1312;4.55
1313;4.38
1314;3.96
1315;4.17
1316;4.17
1317;4.04
1318;4.10
1319;4.06
1320;3.87
1321;3.99
1322;3.91
1323;3.84
1324;3.79
1325;3.88
1326;3.58
1327;3.66
1328;3.65
1329;3.86
1330;3.77
1331;3.46
1332;3.36
1333;3.29
1334;3.33
1335;3.46
1336;3.44
1337;3.54
1338;3.37
1339;3.30
1340;3.15
1341;3.12
1342;3.26
1343;3.28
1344;3.03
1345;2.98
1346;2.98
1347;2.97
1348;3.00
1349;2.97
1350;2.77
1351;2.65
1352;2.75
1353;2.66
1354;2.72
1355;2.74
1356;2.53
1357;2.54
1358;2.40
1359;2.52
1360;2.46
1361;2.40
1362;2.40
1363;2.37
1364;2.33
1365;2.28
1366;2.35
1367;2.18
1368;2.28
1369;2.05
1370;2.09
1371;2.28
1372;2.11
1373;2.07
1374;1.99
1375;2.02
1376;2.05
1377;1.98
1378;1.84
1379;1.63
1380;1.67
1381;1.65
1382;1.75
1383;1.69
1384;1.86
1385;1.68
1386;1.47
1387;1.23
1388;1.57
1389;1.56
1390;1.52
1391;1.44
1392;1.28
1393;1.33
1394;1.44
1395;1.67
1396;1.44
1397;1.38
1398;1.34
1399;0.99
1400;1.04
1401;1.19
1402;1.10
1403;1.17
1404;1.09
1405;0.92
1406;0.86
1407;0.81
1408;1.17
1409;0.98
1410;0.85
1411;0.67
1412;0.97
1413;0.68
1414;0.78
1415;0.84
1416;0.92
1417;0.76
1418;0.81
1419;0.72
1420;0.68
1421;0.90
1422;0.94
1423;0.66
1424;0.66
1425;0.62
1426;0.85
1427;0.51
1428;0.58
1429;0.57
1430;0.70
1431;0.63
1432;0.51
1433;0.43
1434;0.31
1435;0.70
1436;0.57
1437;0.39
1438;0.39
1439;0.26
1440;0.28
1441;0.54
1442;0.42
1443;0.41
1444;0.38
1445;0.24
1446;0.14
1447;0.23
1448;0.22
1449;0.31
1450;0.25
1451;0.06
1452;0.00
1453;0.31
1454;0.01
1455;0.20
1456;0.29
1457;0.22
1458;0.37
1459;0.55
1460;0.56
1461;0.55
1462;0.94
1463;1.02
1464;0.99
